5.023e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0235e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0271e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0282e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0286e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0303e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0315e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0322e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0331e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0354e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0355e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.037e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0407e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0411e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0417e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0427e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0448e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0455e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0456e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0458e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.046e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0468e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.047e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
